type,provider,latitude,longitude,city,activated,borough_code,borough
Free,LinkNYC - Citybridge,40.8402480002,-73.91819400039999,Bronx,07/13/2017 12:00:00 AM +0000,2,Bronx
Free,LinkNYC - Citybridge,40.7659299666,-73.9198816613,Queens,06/26/2017 12:00:00 AM +0000,4,Queens
Free,LinkNYC - Citybridge,40.7466238169,-73.8923556535,Queens,08/24/2017 12:00:00 AM +0000,4,Queens
Free,LinkNYC - Citybridge,40.849486000300004,-73.9109309999,Bronx,07/13/2017 12:00:00 AM +0000,2,Bronx
Free,LinkNYC - Citybridge,40.737627,-73.9809679999,New York,07/19/2017 12:00:00 AM +0000,1,Manhattan
Free,LinkNYC - Citybridge,40.7417107404,-73.9779728296,New York,12/05/2017 12:00:00 AM +0000,1,Manhattan
Free,LinkNYC - Citybridge,40.8349041574,-73.9182258958,Bronx,07/02/2018 12:00:00 AM +0000,2,Bronx
Free,LinkNYC - Citybridge,40.751295680300004,-73.9715336004,New York,05/24/2018 12:00:00 AM +0000,1,Manhattan
Free,LinkNYC - Citybridge,40.7651194601,-73.9576938298,New York,06/15/2018 12:00:00 AM +0000,1,Manhattan
Free,LinkNYC - Citybridge,40.7466513201,-73.9746857401,New York,05/17/2018 12:00:00 AM +0000,1,Manhattan
Free,LinkNYC - Citybridge,40.7421256498,-73.9935218294,New York,07/06/2018 12:00:00 AM +0000,1,Manhattan
Free,LinkNYC - Citybridge,40.7953990002,-73.96925399979999,New York,11/23/2016 12:00:00 AM +0000,1,Manhattan
Free,LinkNYC - Citybridge,40.8040469596,-73.9521399306,New York,01/09/2017 12:00:00 AM +0000,1,Manhattan
Free,LinkNYC - Citybridge,40.8059502804,-73.9507542794,New York,01/09/2017 12:00:00 AM +0000,1,Manhattan
Free,LinkNYC - Citybridge,40.8199162104,-73.94055194970001,New York,09/15/2017 12:00:00 AM +0000,1,Manhattan
Free,LinkNYC - Citybridge,40.8192928954,-73.9410178513,New York,09/09/9999 12:00:00 AM +0000,1,Manhattan
Free,LinkNYC - Citybridge,40.8172640003,-73.9420560004,New York,06/20/2017 12:00:00 AM +0000,1,Manhattan
Free,LinkNYC - Citybridge,40.8167799498,-73.9428424895,New York,01/09/2017 12:00:00 AM +0000,1,Manhattan
Free,LinkNYC - Citybridge,40.8141560001,-73.9447560005,New York,12/16/2016 12:00:00 AM +0000,1,Manhattan
Free,LinkNYC - Citybridge,40.8126109997,-73.9454579999,New York,02/23/2017 12:00:00 AM +0000,1,Manhattan
Free,LinkNYC - Citybridge,40.8062489603,-73.95009458979999,New York,01/11/2017 12:00:00 AM +0000,1,Manhattan
Free,LinkNYC - Citybridge,40.8223078,-73.9424445303,New York,12/16/2016 12:00:00 AM +0000,1,Manhattan
Free,LinkNYC - Citybridge,40.8471969,-73.9351479,New York,04/24/2018 12:00:00 AM +0000,1,Manhattan
Free,LinkNYC - Citybridge,40.7494585504,-73.8864554498,Queens,04/12/2018 12:00:00 AM +0000,4,Queens
Free,LinkNYC - Citybridge,40.749532494200004,-73.8858318964,Queens,04/12/2018 12:00:00 AM +0000,4,Queens
Free,LinkNYC - Citybridge,40.7333421001,-73.8708377505,Queens,04/10/2017 12:00:00 AM +0000,4,Queens
Free,LinkNYC - Citybridge,40.726494999699995,-73.8531379997,Queens,08/16/2017 12:00:00 AM +0000,4,Queens
Free,LinkNYC - Citybridge,40.7266949997,-73.8539290005,Queens,07/12/2017 12:00:00 AM +0000,4,Queens
Free,LinkNYC - Citybridge,40.7270949999,-73.854789,Queens,04/05/2017 12:00:00 AM +0000,4,Queens
Free,LinkNYC - Citybridge,40.753121769,-73.92071953439999,Queens,04/02/2018 12:00:00 AM +0000,4,Queens
Free,LinkNYC - Citybridge,40.7518341599,-73.97059305970001,New York,05/17/2018 12:00:00 AM +0000,1,Manhattan
Free,LinkNYC - Citybridge,40.7647862798,-73.9915898402,New York,11/02/2017 12:00:00 AM +0000,1,Manhattan
Free,LinkNYC - Citybridge,40.7406856598,-73.99799948,New York,01/08/2018 12:00:00 AM +0000,1,Manhattan
Free,LinkNYC - Citybridge,40.7370879999,-73.9813679001,New York,12/05/2017 12:00:00 AM +0000,1,Manhattan
Free,LinkNYC - Citybridge,40.8231244696,-73.9382020003,New York,09/22/2017 12:00:00 AM +0000,1,Manhattan
Free,LinkNYC - Citybridge,40.7485946813,-73.87420306920001,Queens,09/08/2017 12:00:00 AM +0000,4,Queens
Free,LinkNYC - Citybridge,40.7373730603,-73.9811585896,New York,01/03/2018 12:00:00 AM +0000,1,Manhattan
Free,LinkNYC - Citybridge,40.776237530100005,-73.9823380401,New York,05/09/2018 12:00:00 AM +0000,1,Manhattan
Free,LinkNYC - Citybridge,40.7316019796,-73.98254790979999,New York,01/03/2018 12:00:00 AM +0000,1,Manhattan
Free,LinkNYC - Citybridge,40.8033996004,-73.95600349029999,New York,11/01/2017 12:00:00 AM +0000,1,Manhattan
Free,LinkNYC - Citybridge,40.7472234296,-73.888492,Queens,08/25/2017 12:00:00 AM +0000,4,Queens
Limited Free,ALTICEUSA,40.8180629998,-73.82386999939999,Bronx,09/09/9999 12:00:00 AM +0000,2,Bronx
Free,LinkNYC - Citybridge,40.74816825,-73.8795105804,Queens,10/04/2017 12:00:00 AM +0000,4,Queens
Free,LinkNYC - Citybridge,40.8267070896,-73.9466648005,New York,08/01/2018 12:00:00 AM +0000,1,Manhattan
Free,LinkNYC - Citybridge,40.7367556104,-73.9818615695,New York,04/10/2018 12:00:00 AM +0000,1,Manhattan
Free,LinkNYC - Citybridge,40.747395250100006,-73.9738281895,New York,05/17/2018 12:00:00 AM +0000,1,Manhattan
Free,LinkNYC - Citybridge,40.7481208296,-73.97360371,New York,04/04/2018 12:00:00 AM +0000,1,Manhattan
Free,LinkNYC - Citybridge,40.822853889899996,-73.95329055010001,New York,04/20/2018 12:00:00 AM +0000,1,Manhattan
Free,LinkNYC - Citybridge,40.7931613601,-73.9708938601,New York,05/31/2018 12:00:00 AM +0000,1,Manhattan
Free,LinkNYC - Citybridge,40.7467977541,-73.8912148551,Queens,08/25/2017 12:00:00 AM +0000,4,Queens
Free,LinkNYC - Citybridge,40.747742377,-73.8822703105,Queens,09/07/2017 12:00:00 AM +0000,4,Queens
Free,LinkNYC - Citybridge,40.7479706799,-73.8813874197,Queens,10/04/2017 12:00:00 AM +0000,4,Queens
Free,LinkNYC - Citybridge,40.748869202,-73.8729332959,Queens,09/08/2017 12:00:00 AM +0000,4,Queens
Free,LinkNYC - Citybridge,40.7487084199,-73.8743928903,Queens,10/11/2017 12:00:00 AM +0000,4,Queens
Free,LinkNYC - Citybridge,40.7522785196,-73.9290546296,Queens,02/21/2018 12:00:00 AM +0000,4,Queens
Free,LinkNYC - Citybridge,40.8178214504,-73.9420745097,New York,02/28/2018 12:00:00 AM +0000,1,Manhattan
Free,LinkNYC - Citybridge,40.7698161856,-73.9819292623,New York,09/30/2016 12:00:00 AM +0000,1,Manhattan
Free,LinkNYC - Citybridge,40.769838680300005,-73.9825019806,New York,09/30/2016 12:00:00 AM +0000,1,Manhattan
Free,LinkNYC - Citybridge,40.7738059998,-73.9819300003,New York,10/16/2017 12:00:00 AM +0000,1,Manhattan
Free,LinkNYC - Citybridge,40.7747231097,-73.98200508020001,New York,07/19/2016 12:00:00 AM +0000,1,Manhattan
Free,LinkNYC - Citybridge,40.7749130002,-73.98238800029999,New York,10/16/2017 12:00:00 AM +0000,1,Manhattan
Free,Transit Wireless,40.817894000100004,-73.9476490003,New York,09/09/9999 12:00:00 AM +0000,1,Manhattan
Free,LinkNYC - Citybridge,40.774894000399996,-73.98257100010001,New York,07/19/2016 12:00:00 AM +0000,1,Manhattan
Free,LinkNYC - Citybridge,40.774757,-73.9825069995,New York,07/19/2016 12:00:00 AM +0000,1,Manhattan
Free,LinkNYC - Citybridge,40.77464584,-73.9823998204,New York,07/19/2016 12:00:00 AM +0000,1,Manhattan
Free,LinkNYC - Citybridge,40.7753902798,-73.9818287895,New York,07/18/2016 12:00:00 AM +0000,1,Manhattan
Free,LinkNYC - Citybridge,40.7755320001,-73.9819730005,New York,06/05/2018 12:00:00 AM +0000,1,Manhattan
Free,LinkNYC - Citybridge,40.7757949602,-73.9823502104,New York,08/03/2017 12:00:00 AM +0000,1,Manhattan
Free,LinkNYC - Citybridge,40.7760098403,-73.9819629397,New York,12/14/2016 12:00:00 AM +0000,1,Manhattan
Free,LinkNYC - Citybridge,40.776311030100004,-73.9819373898,New York,10/28/2016 12:00:00 AM +0000,1,Manhattan
Free,LinkNYC - Citybridge,40.7765229904,-73.9823207904,New York,09/09/9999 12:00:00 AM +0000,1,Manhattan
Free,LinkNYC - Citybridge,40.7764731903,-73.9824295903,New York,07/19/2016 12:00:00 AM +0000,1,Manhattan
Free,LinkNYC - Citybridge,40.777137170100005,-73.9819042697,New York,07/19/2016 12:00:00 AM +0000,1,Manhattan
Free,LinkNYC - Citybridge,40.7781480403,-73.9822546394,New York,08/03/2017 12:00:00 AM +0000,1,Manhattan
Free,LinkNYC - Citybridge,40.7786068298,-73.9821781901,New York,05/24/2016 12:00:00 AM +0000,1,Manhattan
Free,LinkNYC - Citybridge,40.77909594,-73.9820543906,New York,05/16/2016 12:00:00 AM +0000,1,Manhattan
Free,LinkNYC - Citybridge,40.7793308304,-73.9819899499,New York,04/27/2016 12:00:00 AM +0000,1,Manhattan
Free,LinkNYC - Citybridge,40.7800194697,-73.9813959896,New York,10/16/2017 12:00:00 AM +0000,1,Manhattan
Free,LinkNYC - Citybridge,40.7803212402,-73.9813105102,New York,05/26/2016 12:00:00 AM +0000,1,Manhattan
Free,LinkNYC - Citybridge,40.7808257501,-73.9811727605,New York,05/12/2016 12:00:00 AM +0000,1,Manhattan
Free,LinkNYC - Citybridge,40.7808189904,-73.98157091,New York,11/01/2017 12:00:00 AM +0000,1,Manhattan
Free,LinkNYC - Citybridge,40.7809927904,-73.9815226701,New York,05/12/2016 12:00:00 AM +0000,1,Manhattan
Free,LinkNYC - Citybridge,40.781474000100005,-73.9809609996,New York,05/26/2016 12:00:00 AM +0000,1,Manhattan
Free,LinkNYC - Citybridge,40.7817067602,-73.9808266995,New York,05/26/2016 12:00:00 AM +0000,1,Manhattan
Free,LinkNYC - Citybridge,40.781843,-73.9808330006,New York,06/27/2016 12:00:00 AM +0000,1,Manhattan
Free,LinkNYC - Citybridge,40.7819839998,-73.9811840001,New York,10/16/2017 12:00:00 AM +0000,1,Manhattan
Free,LinkNYC - Citybridge,40.7825280802,-73.9805862897,New York,06/27/2016 12:00:00 AM +0000,1,Manhattan
Free,LinkNYC - Citybridge,40.7831213602,-73.98070878,New York,01/03/2018 12:00:00 AM +0000,1,Manhattan
Free,LinkNYC - Citybridge,40.7832260001,-73.980756,New York,01/03/2018 12:00:00 AM +0000,1,Manhattan
Free,LinkNYC - Citybridge,40.7831909998,-73.9802530004,New York,05/12/2016 12:00:00 AM +0000,1,Manhattan
Free,LinkNYC - Citybridge,40.7833730004,-73.9801230005,New York,01/03/2018 12:00:00 AM +0000,1,Manhattan
Free,LinkNYC - Citybridge,40.7836487504,-73.9797521795,New York,04/02/2018 12:00:00 AM +0000,1,Manhattan
Free,LinkNYC - Citybridge,40.7839199998,-73.9797079998,New York,09/30/2016 12:00:00 AM +0000,1,Manhattan
Free,LinkNYC - Citybridge,40.7841280003,-73.9799960002,New York,01/03/2018 12:00:00 AM +0000,1,Manhattan
Free,LinkNYC - Citybridge,40.7844629997,-73.9797450001,New York,09/09/9999 12:00:00 AM +0000,1,Manhattan
Free,LinkNYC - Citybridge,40.78459233,-73.9797623098,New York,11/21/2016 12:00:00 AM +0000,1,Manhattan
Free,LinkNYC - Citybridge,40.7847119996,-73.9795639995,New York,11/21/2016 12:00:00 AM +0000,1,Manhattan
Free,LinkNYC - Citybridge,40.784563999899994,-73.9792239996,New York,11/15/2017 12:00:00 AM +0000,1,Manhattan
Free,LinkNYC - Citybridge,40.785005,-73.9787810002,New York,05/19/2016 12:00:00 AM +0000,1,Manhattan
Free,LinkNYC - Citybridge,40.78506646,-73.97865815029999,New York,08/30/2017 12:00:00 AM +0000,1,Manhattan
Free,LinkNYC - Citybridge,40.7851345299,-73.97924562060001,New York,11/02/2016 12:00:00 AM +0000,1,Manhattan
Free,LinkNYC - Citybridge,40.7857532904,-73.9787853502,New York,02/27/2017 12:00:00 AM +0000,1,Manhattan
Free,LinkNYC - Citybridge,40.7858130496,-73.9782931195,New York,05/05/2016 12:00:00 AM +0000,1,Manhattan
Free,LinkNYC - Citybridge,40.7856129837,-73.97843851420001,New York,07/20/2017 12:00:00 AM +0000,1,Manhattan
Free,LinkNYC - Citybridge,40.7862227298,-73.97799346949999,New York,04/27/2016 12:00:00 AM +0000,1,Manhattan
Free,LinkNYC - Citybridge,40.7862069998,-73.9776979995,New York,04/27/2016 12:00:00 AM +0000,1,Manhattan
Free,LinkNYC - Citybridge,40.7865194849,-73.9777652896,New York,08/18/2017 12:00:00 AM +0000,1,Manhattan
Free,LinkNYC - Citybridge,40.7864029998,-73.9783000001,New York,04/09/2016 12:00:00 AM +0000,1,Manhattan
Free,LinkNYC - Citybridge,40.7870279999,-73.9778319997,New York,12/14/2016 12:00:00 AM +0000,1,Manhattan
Free,LinkNYC - Citybridge,40.7872468703,-73.97764564939999,New York,12/14/2016 12:00:00 AM +0000,1,Manhattan
Free,LinkNYC - Citybridge,40.7550431903,-73.96855237,New York,02/15/2018 12:00:00 AM +0000,1,Manhattan
Free,LinkNYC - Citybridge,40.7551930002,-73.9684439997,New York,02/15/2018 12:00:00 AM +0000,1,Manhattan
Free,LinkNYC - Citybridge,40.7553349997,-73.9680410002,New York,02/08/2018 12:00:00 AM +0000,1,Manhattan
Free,LinkNYC - Citybridge,40.7560184099,-73.9674671596,New York,03/05/2018 12:00:00 AM +0000,1,Manhattan
Free,LinkNYC - Citybridge,40.7567799996,-73.96697999989999,New York,02/08/2018 12:00:00 AM +0000,1,Manhattan
Free,LinkNYC - Citybridge,40.757417389699995,-73.9665275198,New York,04/11/2018 12:00:00 AM +0000,1,Manhattan
Free,LinkNYC - Citybridge,40.7579749002,-73.9664213597,New York,12/15/2017 12:00:00 AM +0000,1,Manhattan
Free,LinkNYC - Citybridge,40.7730060002,-73.958069,New York,07/19/2016 12:00:00 AM +0000,1,Manhattan
Free,LinkNYC - Citybridge,40.7253349798,-74.0075537698,New York,12/29/2016 12:00:00 AM +0000,1,Manhattan
Free,LinkNYC - Citybridge,40.726888999699995,-74.0074869997,New York,04/10/2017 12:00:00 AM +0000,1,Manhattan
Free,LinkNYC - Citybridge,40.7279779796,-74.0069865805,New York,05/10/2017 12:00:00 AM +0000,1,Manhattan
Free,LinkNYC - Citybridge,40.7484820003,-73.9960119997,New York,12/14/2016 12:00:00 AM +0000,1,Manhattan
Free,LinkNYC - Citybridge,40.7434138298,-74.0037246599,New York,05/08/2018 12:00:00 AM +0000,1,Manhattan
Free,LinkNYC - Citybridge,40.7311601601,-73.9940792201,New York,08/01/2018 12:00:00 AM +0000,1,Manhattan
Free,LinkNYC - Citybridge,40.7298307302,-73.9866583699,New York,10/27/2016 12:00:00 AM +0000,1,Manhattan
Free,LinkNYC - Citybridge,40.7310149996,-73.9886849997,New York,10/27/2016 12:00:00 AM +0000,1,Manhattan
Free,LinkNYC - Citybridge,40.7315704903,-73.9885791396,New York,08/31/2017 12:00:00 AM +0000,1,Manhattan
Free,LinkNYC - Citybridge,40.7317766402,-73.9881351497,New York,12/02/2016 12:00:00 AM +0000,1,Manhattan
Free,LinkNYC - Citybridge,40.7320389999,-73.98793800029999,New York,04/07/2017 12:00:00 AM +0000,1,Manhattan
Free,LinkNYC - Citybridge,40.7214250004,-73.9934539999,New York,08/19/2016 12:00:00 AM +0000,1,Manhattan
Free,LinkNYC - Citybridge,40.7664368997,-73.9902617698,New York,11/08/2017 12:00:00 AM +0000,1,Manhattan
Free,LinkNYC - Citybridge,40.747990929699995,-73.8820337001,Queens,09/07/2017 12:00:00 AM +0000,4,Queens
Free,LinkNYC - Citybridge,40.7476029702,-73.8857513003,Queens,10/13/2017 12:00:00 AM +0000,4,Queens
Free,LinkNYC - Citybridge,40.7480196204,-73.88092372979999,Queens,10/06/2017 12:00:00 AM +0000,4,Queens
Free,LinkNYC - Citybridge,40.747412276300004,-73.8876150889,Queens,08/25/2017 12:00:00 AM +0000,4,Queens
Free,LinkNYC - Citybridge,40.851329000300005,-73.90826600060001,Bronx,01/12/2018 12:00:00 AM +0000,2,Bronx
Free,LinkNYC - Citybridge,40.8531218103,-73.9308175998,New York,02/06/2018 12:00:00 AM +0000,1,Manhattan
Free,LinkNYC - Citybridge,40.8357290003,-73.94007499979999,New York,12/02/2016 12:00:00 AM +0000,1,Manhattan
Free,LinkNYC - Citybridge,40.8467710003,-73.9354559996,New York,02/20/2018 12:00:00 AM +0000,1,Manhattan
Free,LinkNYC - Citybridge,40.8486730402,-73.9340696,New York,04/19/2018 12:00:00 AM +0000,1,Manhattan
Free,Transit Wireless,40.7596,-73.8300300003,Queens,09/09/9999 12:00:00 AM +0000,4,Queens
Free,LinkNYC - Citybridge,40.7963604555,-73.938107317,New York,02/17/2017 12:00:00 AM +0000,1,Manhattan
Free,LinkNYC - Citybridge,40.8506830002,-73.9328699994,New York,04/18/2018 12:00:00 AM +0000,1,Manhattan
Free,LinkNYC - Citybridge,40.8001415301,-73.9449661597,New York,01/25/2017 12:00:00 AM +0000,1,Manhattan
Free,LinkNYC - Citybridge,40.8038335133,-73.9381070746,New York,04/10/2018 12:00:00 AM +0000,1,Manhattan
Free,LinkNYC - Citybridge,40.8349739998,-73.94543599970001,New York,12/20/2016 12:00:00 AM +0000,1,Manhattan
Free,LinkNYC - Citybridge,40.8511646002,-73.9322489595,New York,03/29/2018 12:00:00 AM +0000,1,Manhattan
Free,LinkNYC - Citybridge,40.6939628501,-73.8511847395,Queens,07/13/2017 12:00:00 AM +0000,4,Queens
Free,LinkNYC - Citybridge,40.79682481,-73.9377662796,New York,03/31/2017 12:00:00 AM +0000,1,Manhattan
Free,LinkNYC - Citybridge,40.8014045553,-73.9347043914,New York,10/18/2018 12:00:00 AM +0000,1,Manhattan
Free,LinkNYC - Citybridge,40.8490930197,-73.9000305104,Bronx,06/16/2017 12:00:00 AM +0000,2,Bronx
Free,LinkNYC - Citybridge,40.7557639996,-73.9123360004,Queens,05/18/2017 12:00:00 AM +0000,4,Queens
Free,LinkNYC - Citybridge,40.7591990002,-73.9196490004,Queens,05/18/2017 12:00:00 AM +0000,4,Queens
Free,LinkNYC - Citybridge,40.655745777,-74.0065489228,Brooklyn,05/02/2018 12:00:00 AM +0000,3,Brooklyn
Free,LinkNYC - Citybridge,40.8194884499,-73.9136680302,Bronx,12/22/2016 12:00:00 AM +0000,2,Bronx
Free,LinkNYC - Citybridge,40.8332853204,-73.9450915903,New York,02/01/2017 12:00:00 AM +0000,1,Manhattan
Free,LinkNYC - Citybridge,40.76266328,-73.9125412895,Queens,02/28/2018 12:00:00 AM +0000,4,Queens
Free,LinkNYC - Citybridge,40.8188603597,-73.9142424597,Bronx,03/06/2017 12:00:00 AM +0000,2,Bronx
Free,LinkNYC - Citybridge,40.766766290300005,-73.9212759595,Queens,06/26/2017 12:00:00 AM +0000,4,Queens
Free,LinkNYC - Citybridge,40.802368329800004,-73.9567615597,New York,12/14/2016 12:00:00 AM +0000,1,Manhattan
Limited Free,ALTICEUSA,40.8177319996,-73.82367999979999,Bronx,09/09/9999 12:00:00 AM +0000,2,Bronx
Free,LinkNYC - Citybridge,40.8030242502,-73.9564881305,New York,10/19/2016 12:00:00 AM +0000,1,Manhattan
Free,LinkNYC - Citybridge,40.8524117299,-73.93133833,New York,02/06/2018 12:00:00 AM +0000,1,Manhattan
Free,LinkNYC - Citybridge,40.8518783096,-73.9089756596,Bronx,08/01/2017 12:00:00 AM +0000,2,Bronx
Free,LinkNYC - Citybridge,40.7029359998,-73.94256300020001,Brooklyn,05/23/2017 12:00:00 AM +0000,3,Brooklyn
Free,LinkNYC - Citybridge,40.7022469998,-73.9422870004,Brooklyn,08/02/2017 12:00:00 AM +0000,3,Brooklyn
Free,LinkNYC - Citybridge,40.7541882302,-73.9293986402,Queens,03/14/2018 12:00:00 AM +0000,4,Queens
Free,LinkNYC - Citybridge,40.7319595701,-73.9838022902,New York,11/18/2016 12:00:00 AM +0000,1,Manhattan
Free,LinkNYC - Citybridge,40.8600269997,-73.8933429997,Bronx,03/30/2017 12:00:00 AM +0000,2,Bronx
Free,Spot On Networks,40.7557352682,-73.944584432,Queens,09/09/9999 12:00:00 AM +0000,4,Queens
Free,Spot On Networks,40.7557352682,-73.944584432,Queens,09/09/9999 12:00:00 AM +0000,4,Queens
Free,Spot On Networks,40.7557352682,-73.944584432,Queens,09/09/9999 12:00:00 AM +0000,4,Queens
Free,Spot On Networks,40.7557352682,-73.944584432,Queens,09/09/9999 12:00:00 AM +0000,4,Queens
Free,LinkNYC - Citybridge,40.8539303602,-73.90750182020001,Bronx,01/12/2017 12:00:00 AM +0000,2,Bronx
Free,LinkNYC - Citybridge,40.6767519999,-73.9499350005,Brooklyn,03/08/2017 12:00:00 AM +0000,3,Brooklyn
Free,LinkNYC - Citybridge,40.76191296,-73.9109386203,Queens,06/26/2017 12:00:00 AM +0000,4,Queens
Free,LinkNYC - Citybridge,40.676976000100005,-73.9499159996,Brooklyn,03/07/2017 12:00:00 AM +0000,3,Brooklyn
Free,LinkNYC - Citybridge,40.6821325357,-73.9739328218,Brooklyn,02/14/2018 12:00:00 AM +0000,3,Brooklyn
Free,LinkNYC - Citybridge,40.7274890097,-73.85607115970001,Queens,04/05/2017 12:00:00 AM +0000,4,Queens
Free,LinkNYC - Citybridge,40.7278500002,-73.8568480001,Queens,04/10/2017 12:00:00 AM +0000,4,Queens
Free,LinkNYC - Citybridge,40.728067323299996,-73.8574456475,Queens,04/05/2017 12:00:00 AM +0000,4,Queens
Free,LinkNYC - Citybridge,40.698280380300005,-73.9925546004,Brooklyn,06/05/2017 12:00:00 AM +0000,3,Brooklyn
Free,LinkNYC - Citybridge,40.688038759899996,-73.9818721505,Brooklyn,04/28/2017 12:00:00 AM +0000,3,Brooklyn
Free,LinkNYC - Citybridge,40.6857869996,-73.9733200004,Brooklyn,03/24/2017 12:00:00 AM +0000,3,Brooklyn
Free,LinkNYC - Citybridge,40.6845490504,-73.9702246199,Brooklyn,03/24/2017 12:00:00 AM +0000,3,Brooklyn
Free,LinkNYC - Citybridge,40.6835909998,-73.9670929999,Brooklyn,05/01/2017 12:00:00 AM +0000,3,Brooklyn
Free,LinkNYC - Citybridge,40.6830769204,-73.9646334495,Brooklyn,07/25/2017 12:00:00 AM +0000,3,Brooklyn
Free,LinkNYC - Citybridge,40.6821995703,-73.9616482003,Brooklyn,05/19/2017 12:00:00 AM +0000,3,Brooklyn
Free,LinkNYC - Citybridge,40.6681559998,-73.9588009997,Brooklyn,04/20/2017 12:00:00 AM +0000,3,Brooklyn
Free,LinkNYC - Citybridge,40.6547043304,-73.9595678795,Brooklyn,04/05/2017 12:00:00 AM +0000,3,Brooklyn
Free,LinkNYC - Citybridge,40.65245679,-73.95911529039999,Brooklyn,04/05/2017 12:00:00 AM +0000,3,Brooklyn
Free,LinkNYC - Citybridge,40.65002892,-73.95850153,Brooklyn,05/01/2017 12:00:00 AM +0000,3,Brooklyn
Free,LinkNYC - Citybridge,40.6491150004,-73.9582909997,Brooklyn,05/31/2017 12:00:00 AM +0000,3,Brooklyn
Free,LinkNYC - Citybridge,40.6461791804,-73.9582034701,Brooklyn,09/15/2017 12:00:00 AM +0000,3,Brooklyn
Free,LinkNYC - Citybridge,40.6452617002,-73.9581440801,Brooklyn,09/15/2017 12:00:00 AM +0000,3,Brooklyn
Free,LinkNYC - Citybridge,40.647887370300005,-73.9580506303,Brooklyn,09/15/2017 12:00:00 AM +0000,3,Brooklyn
Free,LinkNYC - Citybridge,40.6439408604,-73.9579902597,Brooklyn,09/15/2017 12:00:00 AM +0000,3,Brooklyn
Free,LinkNYC - Citybridge,40.6713549996,-73.9577929997,Brooklyn,09/09/9999 12:00:00 AM +0000,3,Brooklyn
Free,LinkNYC - Citybridge,40.6751409996,-73.9562809996,Brooklyn,02/01/2018 12:00:00 AM +0000,3,Brooklyn
Free,LinkNYC - Citybridge,40.6757450701,-73.9562115797,Brooklyn,03/12/2018 12:00:00 AM +0000,3,Brooklyn
Free,LinkNYC - Citybridge,40.6767139998,-73.9558579996,Brooklyn,01/22/2018 12:00:00 AM +0000,3,Brooklyn
Free,LinkNYC - Citybridge,40.681853000100006,-73.9585350001,Brooklyn,04/20/2017 12:00:00 AM +0000,3,Brooklyn
Free,LinkNYC - Citybridge,40.6813152498,-73.9562012602,Brooklyn,03/24/2017 12:00:00 AM +0000,3,Brooklyn
Free,LinkNYC - Citybridge,40.6809512605,-73.9557035628,Brooklyn,03/24/2017 12:00:00 AM +0000,3,Brooklyn
Free,LinkNYC - Citybridge,40.7179195799,-73.99494009,New York,09/19/2016 12:00:00 AM +0000,1,Manhattan
Free,LinkNYC - Citybridge,40.7196789998,-74.0049739996,New York,05/02/2018 12:00:00 AM +0000,1,Manhattan
Free,LinkNYC - Citybridge,40.7302316504,-73.98926217,New York,10/21/2016 12:00:00 AM +0000,1,Manhattan
Free,LinkNYC - Citybridge,40.7192149999,-73.98985000020001,New York,12/28/2016 12:00:00 AM +0000,1,Manhattan
Free,LinkNYC - Citybridge,40.7235799299,-73.9883900999,New York,06/19/2017 12:00:00 AM +0000,1,Manhattan
Free,LinkNYC - Citybridge,40.7277935103,-73.9853250299,New York,05/30/2017 12:00:00 AM +0000,1,Manhattan
Free,LinkNYC - Citybridge,40.728126000100005,-73.9850830003,New York,06/05/2017 12:00:00 AM +0000,1,Manhattan
Free,LinkNYC - Citybridge,40.728823999999996,-73.9846799999,New York,10/06/2017 12:00:00 AM +0000,1,Manhattan
Free,LinkNYC - Citybridge,40.73030035,-73.98319263,New York,08/30/2017 12:00:00 AM +0000,1,Manhattan
Free,LinkNYC - Citybridge,40.7363870002,-73.99474199939999,New York,12/28/2016 12:00:00 AM +0000,1,Manhattan
Free,LinkNYC - Citybridge,40.748615339699995,-73.99248875020001,New York,12/09/2016 12:00:00 AM +0000,1,Manhattan
Free,LinkNYC - Citybridge,40.7455781404,-73.99100163,New York,11/02/2017 12:00:00 AM +0000,1,Manhattan
Free,LinkNYC - Citybridge,40.744668,-73.9913750003,New York,11/02/2017 12:00:00 AM +0000,1,Manhattan
Free,LinkNYC - Citybridge,40.7459684803,-73.9940391305,New York,01/18/2017 12:00:00 AM +0000,1,Manhattan
Free,LinkNYC - Citybridge,40.746154849899995,-73.9942858303,New York,10/10/2017 12:00:00 AM +0000,1,Manhattan
Free,LinkNYC - Citybridge,40.7447420003,-73.9853669995,New York,11/21/2016 12:00:00 AM +0000,1,Manhattan
Free,LinkNYC - Citybridge,40.7451260004,-73.9846389996,New York,11/21/2016 12:00:00 AM +0000,1,Manhattan
Free,LinkNYC - Citybridge,40.7467088697,-73.9862071101,New York,08/30/2017 12:00:00 AM +0000,1,Manhattan
Free,LinkNYC - Citybridge,40.7471144096,-73.9852446298,New York,12/09/2016 12:00:00 AM +0000,1,Manhattan
Free,LinkNYC - Citybridge,40.747736640300005,-73.9848334404,New York,03/23/2017 12:00:00 AM +0000,1,Manhattan
Free,LinkNYC - Citybridge,40.689026000300004,-73.980862,Brooklyn,07/25/2017 12:00:00 AM +0000,3,Brooklyn
Free,LinkNYC - Citybridge,40.7468807499,-73.9810645003,New York,12/04/2017 12:00:00 AM +0000,1,Manhattan
Free,LinkNYC - Citybridge,40.750488429899995,-73.9911302495,New York,01/18/2017 12:00:00 AM +0000,1,Manhattan
